# TBLASTN 2.2.31+
# Query: EOG0937004M_0
# Database: ./tmp/LeptodorusBusco_1072938384
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG0937060I_5	TRINITY_DN7386_c0_g2_i1	28.68	530	290	15	113	574	4302	2773	1e-46	181
EOG0937060I_5	TRINITY_DN457_c2_g1_i1	36.55	197	114	5	105	296	1314	1886	3e-28	123
EOG0937060I_5	TRINITY_DN457_c2_g1_i1	30.22	268	159	4	317	574	2250	2999	2e-24	110
EOG0937060I_5	TRINITY_DN703_c0_g1_i2	37.56	197	110	7	110	300	3523	2954	3e-28	122
EOG0937060I_5	TRINITY_DN703_c0_g1_i2	32.47	271	147	6	316	574	2425	1685	1e-27	120
EOG0937060I_5	TRINITY_DN457_c2_g1_i2	36.55	197	114	5	105	296	1440	2012	3e-28	123
EOG0937060I_5	TRINITY_DN457_c2_g1_i2	30.22	268	159	4	317	574	2376	3125	2e-24	110
EOG0937060I_5	TRINITY_DN5494_c0_g3_i1	30.95	210	122	4	384	574	1429	2046	3e-22	103
EOG0937060I_5	TRINITY_DN5494_c0_g3_i1	36.25	160	93	6	122	275	556	1026	1e-18	92.0
EOG0937060I_5	TRINITY_DN4784_c0_g1_i1	35.39	178	103	6	388	557	643	1164	5e-18	88.6
EOG0937060I_5	TRINITY_DN14794_c0_g1_i1	32.57	175	108	5	128	300	543	43	1e-15	77.8
EOG0937060I_5	TRINITY_DN2195_c0_g2_i1	32.98	94	57	2	203	296	54	317	7e-09	58.5
EOG0937060I_5	TRINITY_DN2195_c0_g2_i1	38.18	110	48	2	323	431	585	857	1e-08	57.8
# TBLASTN 2.2.31+
# Query: EOG0937060I_6
# Database: ./tmp/LeptodorusBusco_1072938384
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 29 hits found
EOG0937060I_6	TRINITY_DN1907_c0_g2_i1	37.27	660	351	15	106	727	2014	110	6e-120	392
EOG0937060I_6	TRINITY_DN1907_c0_g2_i2	37.27	660	351	15	106	727	2014	110	1e-119	392
EOG0937060I_6	TRINITY_DN9092_c0_g3_i1	43.88	556	203	14	386	832	1709	42	1e-118	392
EOG0937060I_6	TRINITY_DN9092_c0_g3_i1	63.07	306	83	6	93	369	2888	1974	4e-109	366
EOG0937060I_6	TRINITY_DN611_c0_g2_i1	39.26	652	338	16	106	722	2053	167	1e-114	381
EOG0937060I_6	TRINITY_DN464_c2_g1_i1	37.33	659	351	16	95	716	2226	325	2e-112	375
EOG0937060I_6	TRINITY_DN3914_c0_g1_i1	35.56	658	364	16	95	713	2036	126	3e-107	350
EOG0937060I_6	TRINITY_DN611_c0_g1_i4	36.80	663	342	23	102	714	2484	577	1e-104	347
EOG0937060I_6	TRINITY_DN611_c0_g1_i1	40.61	495	246	15	102	574	1489	83	3e-92	305
EOG0937060I_6	TRINITY_DN1864_c0_g1_i2	34.06	687	357	19	101	714	108	2099	3e-91	308
EOG0937060I_6	TRINITY_DN611_c0_g1_i3	40.12	496	249	14	102	575	3262	1853	1e-88	307
EOG0937060I_6	TRINITY_DN611_c0_g1_i3	25.29	174	103	8	568	714	1098	577	2e-05	48.9
EOG0937060I_6	TRINITY_DN6293_c0_g1_i1	32.60	543	301	12	132	639	3151	1613	8e-76	268
EOG0937060I_6	TRINITY_DN9541_c0_g1_i1	31.10	582	312	16	113	638	1221	2867	1e-60	224
EOG0937060I_6	TRINITY_DN703_c0_g1_i2	38.14	236	127	6	386	604	2272	1571	6e-32	134
EOG0937060I_6	TRINITY_DN703_c0_g1_i2	36.50	200	116	6	106	300	3535	2954	6e-28	122
EOG0937060I_6	TRINITY_DN457_c2_g1_i1	31.34	351	197	8	313	638	2238	3233	1e-30	130
EOG0937060I_6	TRINITY_DN457_c2_g1_i1	35.44	237	128	8	98	323	1275	1943	2e-28	123
EOG0937060I_6	TRINITY_DN457_c2_g1_i2	31.34	351	197	8	313	638	2364	3359	1e-30	130
EOG0937060I_6	TRINITY_DN457_c2_g1_i2	35.44	237	128	8	98	323	1401	2069	2e-28	123
EOG0937060I_6	TRINITY_DN7386_c0_g2_i1	38.82	170	97	4	113	275	4302	3793	5e-23	106
EOG0937060I_6	TRINITY_DN7386_c0_g2_i1	27.78	324	198	9	386	676	3381	2419	2e-20	97.4
EOG0937060I_6	TRINITY_DN5494_c0_g3_i1	26.46	325	189	7	386	662	1435	2403	6e-22	102
EOG0937060I_6	TRINITY_DN5494_c0_g3_i1	36.71	158	95	4	122	275	556	1026	3e-19	94.0
EOG0937060I_6	TRINITY_DN4784_c0_g1_i1	32.22	270	155	10	388	634	643	1437	4e-20	95.1
EOG0937060I_6	TRINITY_DN14794_c0_g1_i1	31.82	176	108	7	128	300	543	43	2e-15	77.0
EOG0937060I_6	TRINITY_DN2195_c0_g2_i1	54.35	46	21	0	386	431	720	857	1e-09	60.8
EOG0937060I_6	TRINITY_DN2195_c0_g2_i1	32.23	121	69	4	203	322	54	380	4e-09	59.3
EOG0937060I_6	TRINITY_DN611_c0_g1_i2	25.29	174	103	8	568	714	1098	577	2e-05	48.9
# TBLASTN 2.2.31+
# Query: EOG0937060I_7
# Database: ./tmp/LeptodorusBusco_1072938384
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 26 hits found
EOG0937060I_7	TRINITY_DN9092_c0_g3_i1	70.27	259	69	4	97	347	2876	2100	5e-113	376
EOG0937060I_7	TRINITY_DN9092_c0_g3_i1	40.47	556	222	12	385	831	1712	45	3e-102	347
EOG0937060I_7	TRINITY_DN1907_c0_g2_i1	35.42	655	364	14	106	724	2014	119	3e-109	363
EOG0937060I_7	TRINITY_DN1907_c0_g2_i2	35.42	655	364	14	106	724	2014	119	4e-109	363
EOG0937060I_7	TRINITY_DN464_c2_g1_i1	35.29	663	349	16	101	717	2208	322	5e-108	363
EOG0937060I_7	TRINITY_DN611_c0_g2_i1	36.81	652	352	16	110	725	2041	158	8e-108	362
EOG0937060I_7	TRINITY_DN3914_c0_g1_i1	34.53	666	353	17	105	719	2006	105	1e-106	349
EOG0937060I_7	TRINITY_DN611_c0_g1_i4	34.68	669	348	23	102	714	2484	577	5e-101	337
EOG0937060I_7	TRINITY_DN611_c0_g1_i1	39.17	480	236	15	102	555	1489	140	7e-91	301
EOG0937060I_7	TRINITY_DN1864_c0_g1_i2	33.48	681	369	20	101	714	108	2099	3e-90	305
EOG0937060I_7	TRINITY_DN611_c0_g1_i3	39.20	477	234	15	105	555	3253	1913	4e-87	302
EOG0937060I_7	TRINITY_DN6293_c0_g1_i1	34.74	544	288	15	132	639	3151	1613	5e-81	284
EOG0937060I_7	TRINITY_DN9541_c0_g1_i1	30.24	582	328	17	113	644	1221	2882	3e-58	217
EOG0937060I_7	TRINITY_DN7386_c0_g2_i1	28.81	604	334	19	104	630	4329	2575	4e-46	179
EOG0937060I_7	TRINITY_DN703_c0_g1_i2	34.31	306	163	8	316	604	2425	1571	2e-31	132
EOG0937060I_7	TRINITY_DN703_c0_g1_i2	35.96	203	117	7	104	300	3541	2954	5e-28	122
EOG0937060I_7	TRINITY_DN457_c2_g1_i1	31.73	249	145	7	105	334	1314	2042	4e-26	116
EOG0937060I_7	TRINITY_DN457_c2_g1_i1	28.32	346	206	6	317	638	2250	3233	8e-24	108
EOG0937060I_7	TRINITY_DN457_c2_g1_i2	31.73	249	145	7	105	334	1440	2168	4e-26	116
EOG0937060I_7	TRINITY_DN457_c2_g1_i2	28.32	346	206	6	317	638	2376	3359	8e-24	108
EOG0937060I_7	TRINITY_DN5494_c0_g3_i1	29.34	242	148	5	385	604	1432	2154	6e-21	99.4
EOG0937060I_7	TRINITY_DN5494_c0_g3_i1	36.25	160	93	5	122	275	556	1026	8e-20	95.9
EOG0937060I_7	TRINITY_DN4784_c0_g1_i1	29.26	270	163	9	388	634	643	1437	5e-17	85.5
EOG0937060I_7	TRINITY_DN14794_c0_g1_i1	33.71	175	102	7	130	300	537	43	3e-16	79.7
EOG0937060I_7	TRINITY_DN2195_c0_g2_i1	34.55	110	52	2	323	431	585	857	3e-10	62.8
EOG0937060I_7	TRINITY_DN2195_c0_g2_i1	34.04	94	56	2	203	296	54	317	2e-09	60.1
# TBLASTN 2.2.31+
# Query: EOG0937060I_8
# Database: ./tmp/LeptodorusBusco_1072938384
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 28 hits found
EOG0937060I_8	TRINITY_DN9092_c0_g3_i1	42.34	555	211	12	386	831	1709	45	6e-118	390
EOG0937060I_8	TRINITY_DN9092_c0_g3_i1	72.47	247	60	4	93	331	2888	2148	2e-106	358
EOG0937060I_8	TRINITY_DN464_c2_g1_i1	38.66	644	335	14	102	709	2205	346	9e-113	376
EOG0937060I_8	TRINITY_DN1907_c0_g2_i1	38.44	640	335	14	106	709	2014	164	1e-111	369
EOG0937060I_8	TRINITY_DN1907_c0_g2_i2	38.44	640	335	14	106	709	2014	164	2e-111	369
EOG0937060I_8	TRINITY_DN611_c0_g2_i1	37.93	638	339	15	106	709	2053	209	3e-107	361
EOG0937060I_8	TRINITY_DN3914_c0_g1_i1	35.93	654	351	19	99	709	2024	138	2e-102	337
EOG0937060I_8	TRINITY_DN611_c0_g1_i4	35.25	661	355	20	97	709	2499	592	2e-99	333
EOG0937060I_8	TRINITY_DN611_c0_g1_i1	39.72	501	256	13	97	576	1504	77	2e-91	303
EOG0937060I_8	TRINITY_DN1864_c0_g1_i2	34.27	677	357	18	102	709	111	2084	2e-88	300
EOG0937060I_8	TRINITY_DN611_c0_g1_i3	39.84	497	253	13	100	575	3268	1853	1e-87	304
EOG0937060I_8	TRINITY_DN6293_c0_g1_i1	34.99	543	288	11	132	639	3151	1613	1e-80	283
EOG0937060I_8	TRINITY_DN703_c0_g1_i2	38.14	236	127	6	386	604	2272	1571	5e-35	144
EOG0937060I_8	TRINITY_DN703_c0_g1_i2	36.82	201	114	7	106	300	3535	2954	2e-28	123
EOG0937060I_8	TRINITY_DN9541_c0_g1_i1	32.97	273	162	5	386	638	2052	2867	2e-32	135
EOG0937060I_8	TRINITY_DN9541_c0_g1_i1	35.53	197	111	7	113	300	1221	1790	2e-25	113
EOG0937060I_8	TRINITY_DN457_c2_g1_i1	31.16	276	167	5	386	638	2406	3233	7e-31	131
EOG0937060I_8	TRINITY_DN457_c2_g1_i1	39.00	200	105	6	105	296	1314	1886	9e-29	124
EOG0937060I_8	TRINITY_DN457_c2_g1_i2	31.16	276	167	5	386	638	2532	3359	7e-31	131
EOG0937060I_8	TRINITY_DN457_c2_g1_i2	39.00	200	105	6	105	296	1440	2012	9e-29	124
EOG0937060I_8	TRINITY_DN7386_c0_g2_i1	40.11	177	96	5	113	282	4302	3781	5e-24	109
EOG0937060I_8	TRINITY_DN7386_c0_g2_i1	28.40	324	196	9	386	676	3381	2419	6e-22	102
EOG0937060I_8	TRINITY_DN5494_c0_g3_i1	26.87	335	196	9	386	672	1435	2436	1e-23	108
EOG0937060I_8	TRINITY_DN5494_c0_g3_i1	37.04	162	93	5	120	275	550	1026	2e-20	97.8
EOG0937060I_8	TRINITY_DN4784_c0_g1_i1	31.87	273	158	10	387	636	640	1443	3e-23	104
EOG0937060I_8	TRINITY_DN14794_c0_g1_i1	32.95	176	106	7	128	300	543	43	1e-16	80.9
EOG0937060I_8	TRINITY_DN2195_c0_g2_i1	51.06	47	23	0	386	432	720	860	5e-09	58.9
EOG0937060I_8	TRINITY_DN2195_c0_g2_i1	30.00	120	73	4	203	322	54	380	4e-08	56.2
# TBLASTN 2.2.31+
# Query: EOG0937060I_9
# Database: ./tmp/LeptodorusBusco_1072938384
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 27 hits found
EOG0937060I_9	TRINITY_DN611_c0_g2_i1	38.99	636	319	17	130	725	1978	158	9e-110	368
EOG0937060I_9	TRINITY_DN464_c2_g1_i1	38.02	626	323	14	130	717	2118	322	2e-107	361
EOG0937060I_9	TRINITY_DN1907_c0_g2_i1	37.62	630	335	14	130	724	1939	119	5e-105	351
EOG0937060I_9	TRINITY_DN1907_c0_g2_i2	37.62	630	335	14	130	724	1939	119	7e-105	351
EOG0937060I_9	TRINITY_DN9092_c0_g3_i1	40.14	558	225	13	383	831	1718	45	4e-101	343
EOG0937060I_9	TRINITY_DN9092_c0_g3_i1	74.76	210	46	3	130	332	2774	2145	1e-96	330
EOG0937060I_9	TRINITY_DN611_c0_g1_i4	36.65	633	327	18	130	714	2397	577	5e-98	329
EOG0937060I_9	TRINITY_DN3914_c0_g1_i1	35.15	623	343	16	130	713	1928	126	8e-97	322
EOG0937060I_9	TRINITY_DN611_c0_g1_i1	40.99	466	232	11	130	576	1402	77	4e-91	302
EOG0937060I_9	TRINITY_DN611_c0_g1_i3	41.08	465	231	11	130	575	3175	1853	1e-87	304
EOG0937060I_9	TRINITY_DN1864_c0_g1_i2	37.37	487	251	9	130	579	198	1607	5e-80	277
EOG0937060I_9	TRINITY_DN6293_c0_g1_i1	36.20	500	260	12	132	604	3151	1748	2e-79	280
EOG0937060I_9	TRINITY_DN9541_c0_g1_i1	31.19	481	268	13	130	574	1275	2636	9e-54	203
EOG0937060I_9	TRINITY_DN703_c0_g1_i2	39.50	238	127	5	383	604	2281	1571	9e-40	159
EOG0937060I_9	TRINITY_DN703_c0_g1_i2	41.86	172	88	6	130	296	3460	2966	1e-27	121
EOG0937060I_9	TRINITY_DN457_c2_g1_i1	34.47	206	124	3	385	580	2403	3017	1e-28	124
EOG0937060I_9	TRINITY_DN457_c2_g1_i1	36.65	221	116	6	130	332	1392	2036	3e-26	116
EOG0937060I_9	TRINITY_DN457_c2_g1_i2	34.47	206	124	3	385	580	2529	3143	1e-28	124
EOG0937060I_9	TRINITY_DN457_c2_g1_i2	36.65	221	116	6	130	332	1518	2162	3e-26	116
EOG0937060I_9	TRINITY_DN7386_c0_g2_i1	32.23	242	143	5	386	607	3381	2659	1e-26	117
EOG0937060I_9	TRINITY_DN7386_c0_g2_i1	35.71	182	103	6	130	304	4248	3724	2e-20	97.8
EOG0937060I_9	TRINITY_DN5494_c0_g3_i1	31.75	211	127	3	385	579	1432	2061	6e-26	115
EOG0937060I_9	TRINITY_DN5494_c0_g3_i1	35.71	182	100	8	131	300	586	1116	6e-19	92.8
EOG0937060I_9	TRINITY_DN4784_c0_g1_i1	31.33	233	138	9	387	602	640	1323	3e-21	98.6
EOG0937060I_9	TRINITY_DN14794_c0_g1_i1	37.93	174	96	7	130	300	537	43	5e-19	87.8
EOG0937060I_9	TRINITY_DN2195_c0_g2_i1	32.43	111	68	3	187	296	3	317	1e-08	57.8
EOG0937060I_9	TRINITY_DN2195_c0_g2_i1	46.30	54	29	0	383	436	711	872	2e-08	57.0
# TBLASTN 2.2.31+
# Query: EOG0937066G_0
# Database: ./tmp/LeptodorusBusco_1072938384
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
EOG0937066G_0	TRINITY_DN3423_c0_g2_i3	62.92	507	102	14	1	421	190	1710	0.0	619
EOG0937066G_0	TRINITY_DN3423_c0_g2_i1	62.92	507	102	14	1	421	371	1891	0.0	618
EOG0937066G_0	TRINITY_DN3423_c0_g2_i2	56.02	241	56	6	1	191	190	912	4e-81	258
EOG0937066G_0	TRINITY_DN3423_c0_g2_i4	64.79	71	22	1	93	160	3	215	3e-24	99.0
EOG0937066G_0	TRINITY_DN3668_c0_g1_i1	23.30	339	215	17	104	417	698	1654	1e-12	69.7
EOG0937066G_0	TRINITY_DN6802_c0_g1_i1	25.00	264	165	9	176	417	708	1466	2e-11	66.2
EOG0937066G_0	TRINITY_DN969_c0_g1_i1	29.17	168	109	6	80	239	387	884	1e-10	64.3
EOG0937066G_0	TRINITY_DN969_c0_g1_i4	29.59	169	107	7	80	239	387	884	1e-10	64.3
EOG0937066G_0	TRINITY_DN969_c0_g1_i2	29.17	168	109	6	80	239	387	884	1e-10	64.3
EOG0937066G_0	TRINITY_DN22158_c0_g1_i1	48.28	58	21	2	231	279	215	42	7e-09	53.9
EOG0937066G_0	TRINITY_DN3423_c0_g1_i2	61.76	34	13	0	128	161	3	104	5e-07	51.6
# TBLASTN 2.2.31+
# Query: EOG0937066G_1
# Database: ./tmp/LeptodorusBusco_1072938384
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
EOG0937066G_1	TRINITY_DN3423_c0_g2_i3	55.93	506	137	14	1	420	190	1707	0.0	530
EOG0937066G_1	TRINITY_DN3423_c0_g2_i1	55.93	506	137	14	1	420	371	1888	0.0	529
EOG0937066G_1	TRINITY_DN3423_c0_g2_i2	50.21	241	70	6	1	191	190	912	1e-69	228
EOG0937066G_1	TRINITY_DN3423_c0_g2_i4	53.52	71	30	1	93	160	3	215	2e-18	82.8
EOG0937066G_1	TRINITY_DN3668_c0_g1_i1	22.46	334	224	15	104	417	698	1654	2e-09	60.1
EOG0937066G_1	TRINITY_DN6802_c0_g1_i1	27.27	264	159	10	176	417	708	1466	1e-08	57.4
EOG0937066G_1	TRINITY_DN969_c0_g1_i1	29.63	135	89	5	108	239	489	884	1e-07	54.3
EOG0937066G_1	TRINITY_DN969_c0_g1_i2	29.63	135	89	5	108	239	489	884	2e-07	54.3
EOG0937066G_1	TRINITY_DN969_c0_g1_i4	29.63	135	89	5	108	239	489	884	2e-07	53.9
EOG0937066G_1	TRINITY_DN22158_c0_g1_i1	37.93	58	27	2	231	279	215	42	3e-06	46.6
EOG0937066G_1	TRINITY_DN3423_c0_g1_i2	51.61	31	15	0	128	158	3	95	5e-04	42.4
# TBLASTN 2.2.31+
# Query: EOG0937066G_2
# Database: ./tmp/LeptodorusBusco_1072938384
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 8 hits found
EOG0937066G_2	TRINITY_DN3423_c0_g2_i3	56.61	507	134	14	1	421	190	1710	3e-179	521
EOG0937066G_2	TRINITY_DN3423_c0_g2_i1	56.61	507	134	14	1	421	371	1891	5e-178	520
EOG0937066G_2	TRINITY_DN3423_c0_g2_i2	49.38	241	72	6	1	191	190	912	4e-67	222
EOG0937066G_2	TRINITY_DN3423_c0_g2_i4	57.75	71	27	1	93	160	3	215	1e-20	89.0
EOG0937066G_2	TRINITY_DN969_c0_g1_i1	28.49	172	105	7	80	239	387	884	6e-10	61.6
EOG0937066G_2	TRINITY_DN969_c0_g1_i4	28.49	172	105	7	80	239	387	884	7e-10	61.6
EOG0937066G_2	TRINITY_DN969_c0_g1_i2	28.49	172	105	7	80	239	387	884	7e-10	61.6
EOG0937066G_2	TRINITY_DN3423_c0_g1_i2	58.82	34	14	0	128	161	3	104	6e-06	48.1
# TBLASTN 2.2.31+
# Query: EOG0937066G_3
# Database: ./tmp/LeptodorusBusco_1072938384
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
EOG0937066G_3	TRINITY_DN3423_c0_g2_i3	54.94	506	142	14	1	420	190	1707	5e-177	516
EOG0937066G_3	TRINITY_DN3423_c0_g2_i1	54.94	506	142	14	1	420	371	1888	8e-176	514
EOG0937066G_3	TRINITY_DN3423_c0_g2_i2	47.30	241	77	6	1	191	190	912	1e-63	213
EOG0937066G_3	TRINITY_DN3423_c0_g2_i4	53.52	71	30	1	93	160	3	215	7e-18	81.6
EOG0937066G_3	TRINITY_DN6802_c0_g1_i1	26.42	265	160	11	176	417	708	1466	5e-10	61.6
EOG0937066G_3	TRINITY_DN969_c0_g1_i1	30.15	136	89	5	107	239	486	884	8e-08	55.1
EOG0937066G_3	TRINITY_DN969_c0_g1_i4	28.82	170	107	7	80	239	387	884	9e-08	55.1
EOG0937066G_3	TRINITY_DN969_c0_g1_i2	30.15	136	89	5	107	239	486	884	1e-07	55.1
EOG0937066G_3	TRINITY_DN22158_c0_g1_i1	53.19	47	13	2	231	268	215	75	2e-06	47.4
EOG0937066G_3	TRINITY_DN3423_c0_g1_i2	58.82	34	14	0	128	161	3	104	5e-06	48.5
# TBLASTN 2.2.31+
# Query: EOG0937066G_4
# Database: ./tmp/LeptodorusBusco_1072938384
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 8 hits found
EOG0937066G_4	TRINITY_DN3423_c0_g2_i3	56.80	507	133	14	1	421	190	1710	2e-175	512
EOG0937066G_4	TRINITY_DN3423_c0_g2_i1	56.80	507	133	14	1	421	371	1891	2e-174	511
EOG0937066G_4	TRINITY_DN3423_c0_g2_i2	51.04	241	68	6	1	191	190	912	2e-68	225
EOG0937066G_4	TRINITY_DN3423_c0_g2_i4	63.38	71	23	1	93	160	3	215	7e-22	92.4
EOG0937066G_4	TRINITY_DN969_c0_g1_i1	27.05	207	130	9	50	239	276	884	1e-09	60.8
EOG0937066G_4	TRINITY_DN969_c0_g1_i2	27.05	207	130	9	50	239	276	884	1e-09	60.8
EOG0937066G_4	TRINITY_DN969_c0_g1_i4	27.05	207	130	9	50	239	276	884	1e-09	60.8
EOG0937066G_4	TRINITY_DN3423_c0_g1_i2	61.76	34	13	0	128	161	3	104	2e-06	49.7
# TBLASTN 2.2.31+
# Query: EOG0937066G_5
# Database: ./tmp/LeptodorusBusco_1072938384
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
EOG0937066G_5	TRINITY_DN3423_c0_g2_i3	56.02	507	137	14	1	421	190	1710	5e-179	521
EOG0937066G_5	TRINITY_DN3423_c0_g2_i1	56.02	507	137	14	1	421	371	1891	6e-178	520
EOG0937066G_5	TRINITY_DN3423_c0_g2_i2	48.13	241	75	6	1	191	190	912	9e-67	221
EOG0937066G_5	TRINITY_DN3423_c0_g2_i4	54.93	71	29	1	93	160	3	215	9e-19	84.0
EOG0937066G_5	TRINITY_DN969_c0_g1_i1	31.62	136	87	5	107	239	486	884	2e-09	59.7
EOG0937066G_5	TRINITY_DN969_c0_g1_i2	31.62	136	87	5	107	239	486	884	3e-09	59.7
EOG0937066G_5	TRINITY_DN969_c0_g1_i4	31.62	136	87	5	107	239	486	884	3e-09	59.7
EOG0937066G_5	TRINITY_DN6802_c0_g1_i1	25.38	264	164	10	176	417	708	1466	2e-08	56.6
EOG0937066G_5	TRINITY_DN3423_c0_g1_i2	61.76	34	13	0	128	161	3	104	1e-06	50.1
EOG0937066G_5	TRINITY_DN22158_c0_g1_i1	50.00	44	13	2	231	265	215	84	6e-05	42.4
# TBLASTN 2.2.31+
# Query: EOG0937066G_6
# Database: ./tmp/LeptodorusBusco_1072938384
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
EOG0937066G_6	TRINITY_DN3423_c0_g2_i3	59.57	507	119	14	1	421	190	1710	0.0	539
EOG0937066G_6	TRINITY_DN3423_c0_g2_i1	59.57	507	119	14	1	421	371	1891	0.0	539
EOG0937066G_6	TRINITY_DN3423_c0_g2_i2	53.53	241	62	6	1	191	190	912	3e-72	235
EOG0937066G_6	TRINITY_DN3423_c0_g2_i4	61.97	71	24	1	93	160	3	215	2e-21	91.3
EOG0937066G_6	TRINITY_DN969_c0_g1_i1	25.76	229	149	9	80	290	387	1064	3e-11	65.5
EOG0937066G_6	TRINITY_DN969_c0_g1_i2	25.76	229	149	9	80	290	387	1064	4e-11	65.5
EOG0937066G_6	TRINITY_DN969_c0_g1_i4	28.40	169	109	7	80	239	387	884	5e-11	65.5
EOG0937066G_6	TRINITY_DN6802_c0_g1_i1	27.27	264	159	10	176	417	708	1466	7e-11	64.3
EOG0937066G_6	TRINITY_DN3668_c0_g1_i1	24.27	342	208	17	104	417	698	1654	4e-10	62.0
EOG0937066G_6	TRINITY_DN3423_c0_g1_i2	61.76	34	13	0	128	161	3	104	4e-06	48.9
EOG0937066G_6	TRINITY_DN22158_c0_g1_i1	37.93	58	27	2	231	279	215	42	2e-05	44.3
# TBLASTN 2.2.31+
# Query: EOG0937066G_7
# Database: ./tmp/LeptodorusBusco_1072938384
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
EOG0937066G_7	TRINITY_DN3423_c0_g2_i3	55.62	507	139	14	1	421	190	1710	6e-172	503
EOG0937066G_7	TRINITY_DN3423_c0_g2_i1	55.62	507	139	14	1	421	371	1891	6e-171	502
EOG0937066G_7	TRINITY_DN3423_c0_g2_i2	48.55	241	74	6	1	191	190	912	3e-65	217
EOG0937066G_7	TRINITY_DN3423_c0_g2_i4	53.52	71	30	1	93	160	3	215	6e-18	81.6
EOG0937066G_7	TRINITY_DN6802_c0_g1_i1	25.19	262	167	10	176	417	708	1466	1e-06	50.8
EOG0937066G_7	TRINITY_DN969_c0_g1_i1	30.15	136	89	5	107	239	486	884	3e-06	50.1
EOG0937066G_7	TRINITY_DN969_c0_g1_i2	30.15	136	89	5	107	239	486	884	3e-06	50.1
EOG0937066G_7	TRINITY_DN969_c0_g1_i4	30.15	136	89	5	107	239	486	884	3e-06	50.1
EOG0937066G_7	TRINITY_DN3423_c0_g1_i2	58.82	34	14	0	128	161	3	104	3e-05	46.2
EOG0937066G_7	TRINITY_DN22158_c0_g1_i1	50.00	42	12	2	233	265	209	84	5e-04	40.0
# TBLASTN 2.2.31+
# Query: EOG0937066G_8
# Database: ./tmp/LeptodorusBusco_1072938384
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
EOG0937066G_8	TRINITY_DN3423_c0_g2_i3	57.59	507	129	14	1	421	190	1710	0.0	542
EOG0937066G_8	TRINITY_DN3423_c0_g2_i1	57.59	507	129	14	1	421	371	1891	0.0	541
EOG0937066G_8	TRINITY_DN3423_c0_g2_i2	51.87	241	66	6	1	191	190	912	3e-70	230
EOG0937066G_8	TRINITY_DN3423_c0_g2_i4	60.56	71	25	1	93	160	3	215	4e-21	90.5
EOG0937066G_8	TRINITY_DN969_c0_g1_i1	29.10	134	91	4	108	239	489	884	1e-09	60.5
EOG0937066G_8	TRINITY_DN969_c0_g1_i4	29.10	134	91	4	108	239	489	884	2e-09	60.8
EOG0937066G_8	TRINITY_DN969_c0_g1_i2	29.10	134	91	4	108	239	489	884	2e-09	60.5
EOG0937066G_8	TRINITY_DN6802_c0_g1_i1	27.27	264	159	11	176	417	708	1466	6e-09	58.2
EOG0937066G_8	TRINITY_DN3423_c0_g1_i2	55.88	34	15	0	128	161	3	104	3e-05	46.2
EOG0937066G_8	TRINITY_DN22158_c0_g1_i1	41.67	48	19	2	231	269	215	72	6e-05	42.7
# TBLASTN 2.2.31+
# Query: EOG0937066G_9
# Database: ./tmp/LeptodorusBusco_1072938384
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
EOG0937066G_9	TRINITY_DN3423_c0_g2_i3	56.02	507	137	14	1	421	190	1710	0.0	537
EOG0937066G_9	TRINITY_DN3423_c0_g2_i1	56.02	507	137	14	1	421	371	1891	0.0	537
EOG0937066G_9	TRINITY_DN3423_c0_g2_i2	50.21	241	70	6	1	191	190	912	7e-68	224
EOG0937066G_9	TRINITY_DN3423_c0_g2_i4	55.41	74	30	1	93	163	3	224	1e-19	86.7
EOG0937066G_9	TRINITY_DN3668_c0_g1_i1	23.21	336	219	16	104	417	698	1654	1e-11	67.0
